Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018]
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,73.895,73.438,72.97
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.105,26.562,27.03
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,86.1856239238149,88.2409828864603,90.2994166637383
Kenya,KEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1189.88446254614,1290.45234159949,1422.81232736082
"Kenya,KEN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,0.898083713559913,1.37274975633007,.."
"Kosovo,XKX,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1598096238.93805,1847763128.2398,2091755193.57885"
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,..,..,..
Kosovo,XKX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..
Kosovo,XKX,Population density (people per sq. km of land area),EN.POP.DNST,166.822816202811,168.154679893451,..
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Kosovo,XKX,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"Kuwait,KWT,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,57045680238.3317,67136498516.3205,83806622516.5563"
Kuwait,KWT,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0
Kuwait,KWT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100
Kuwait,KWT,Population density (people per sq. km of land area),EN.POP.DNST,222.046745230079,227.614870931538,232.172222222222
Kuwait,KWT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,27278.0537362018,29362.2151343454,31628.7735156719
"Kuwait,KWT,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,25.0083202056756,23.7705737348219,20.992662623811"
"Kyrgyzstan,KGZ,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1808632307.36003,2103524635.27365,2222468524.97738"
Kyrgyzstan,KGZ,Rural population (% of total population),SP.RUR.TOTL.ZS,64.056,63.865,63.649
Kyrgyzstan,KGZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.944,36.135,36.351
Kyrgyzstan,KGZ,Population density (people per sq. km of land area),EN.POP.DNST,31.6970802919708,32.3159541188738,32.9655891553702
Kyrgyzstan,KGZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,859.150772474952,934.739090235633,988.69370117506
"Kyrgyzstan,KGZ,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,12.2438272467437,8.31490585541971,7.72874710745297"
"Laos,LAO,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,4545638880.68081,5209706522.97908,5661402029.64461"
Laos,LAO,Rural population (% of total population),SP.RUR.TOTL.ZS,66.264,65.632,64.996
Laos,LAO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,33.736,34.368,35.004
Laos,LAO,Population density (people per sq. km of land area),EN.POP.DNST,29.6613778162912,30.125801559792,30.5957842287695
Laos,LAO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1706.68661344231,1756.06631994808,1854.93763986315
"Laos,LAO,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,14.263172962049,13.7093934964249,12.9676847934516"
"Late-demographic dividend,LTE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,6600361417156.67,7347199434423.53,8170588596060.06"
Late-demographic dividend,LTE,Rural population (% of total population),SP.RUR.TOTL.ZS,39.2851713959804,38.4068776046294,37.547653421037
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.7148286040196,61.5931223953706,62.452346578963
Late-demographic dividend,LTE,Population density (people per sq. km of land area),EN.POP.DNST,50.7964740198608,51.1135508413168,51.3898378404195
Late-demographic dividend,LTE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6326.68859245104,6910.09892703927,7546.54889288504
"Late-demographic dividend,LTE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,9.53136484349065,8.99959258566886,8.59275277114603"
"Latin America & Caribbean,LCN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1367303372713.87,1522012882629.84,1512712867373.76"
Latin America & Caribbean,LCN,Rural population (% of total population),SP.RUR.TOTL.ZS,19.8984263800017,19.6559497849638,19.4167096677893
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.1015736199983,80.3440502150362,80.5832903322107
Latin America & Caribbean,LCN,Population density (people per sq. km of land area),EN.POP.DNST,31.4002007478213,31.7062208823939,32.0057309228313
Latin America & Caribbean,LCN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7106.07123820236,7791.15212573461,7325.52275595005
"Latin America & Caribbean,LCN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.19401428485386,6.37702900201747,5.83423376905106"
"Latin America & Caribbean (excluding high income),LAC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1194594899763.18,1336506790921.48,1319429267686.98"
Latin America & Caribbean (excluding high income),LAC,Rural population (% of total population),SP.RUR.TOTL.ZS,20.1010963611729,19.8483224744709,19.5983744030001
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.8989036388271,80.1516775255291,80.4016255969999
Latin America & Caribbean (excluding high income),LAC,Population density (people per sq. km of land area),EN.POP.DNST,31.4107726880534,31.7186142438087,32.0214614597141
Latin America & Caribbean (excluding high income),LAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6812.32724678681,7495.7950208864,6986.14304103152
"Latin America & Caribbean (excluding high income),LAC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.27757935830992,6.51575386593987,5.93904510808067"
"Latin America & the Caribbean (IDA & IBRD countries),TLA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1286015741755.31,1438174408158.74,1430289298646.76"
Latin America & the Caribbean (IDA & IBRD countries),TLA,Rural population (% of total population),SP.RUR.TOTL.ZS,19.8949385546076,19.6453628014181,19.3985876835712
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.1050614453924,80.3546371985819,80.6014123164288
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population density (people per sq. km of land area),EN.POP.DNST,30.7958975558868,31.1073461148572,31.4141444422749
Latin America & the Caribbean (IDA & IBRD countries),TLA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7018.33320563981,7695.13767844159,7231.42889115961
"Latin America & the Caribbean (IDA & IBRD countries),TLA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.1270071585468,6.30967163958162,5.76817356895246"
"Latvia,LVA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,5191746266.14479,5785861980.14944,6708233505.38501"
Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,31.979,31.925,31.858
Latvia,LVA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.021,68.075,68.142
Latvia,LVA,Population density (people per sq. km of land area),EN.POP.DNST,31.5139433901576,31.2358957864265,30.9934705693149
Latvia,LVA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,10835.6541329079,12008.1202391655,13725.7350568493
"Latvia,LVA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.241232589332,3.87148208440059,3.68059042893868"
"Least developed countries: UN classification,LDC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,256617753702.175,288249633065.013,.."
Least developed countries: UN classification,LDC,Rural population (% of total population),SP.RUR.TOTL.ZS,67.4814848312611,66.9594678284099,66.431939917901
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.5185151687389,33.0405321715901,33.568060082099
Least developed countries: UN classification,LDC,Population density (people per sq. km of land area),EN.POP.DNST,54.2431328378037,55.5297414713504,56.8413289019083
Least developed countries: UN classification,LDC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,830.149892378392,906.150485675428,857.690782185177
"Least developed countries: UN classification,LDC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.81057339543804,3.9243624324242,3.80081700239537"
"Lebanon,LBN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,7934035382.08955,7805122862.62023,7989677952.76949"
Lebanon,LBN,Rural population (% of total population),SP.RUR.TOTL.ZS,11.734,11.571,11.407
Lebanon,LBN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.266,88.429,88.593
Lebanon,LBN,Population density (people per sq. km of land area),EN.POP.DNST,656.023558162268,665.872238514174,669.494134897361
Lebanon,LBN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6103.46154155112,6323.20267859784,6596.37301703872
"Lebanon,LBN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,16.9477990345439,17.786037595921,19.4679123290367"
"Lesotho,LSO,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,847683612.012175,919701492.537313,971632259.982457"
Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,72.683,72.27,71.847
Lesotho,LSO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.317,27.73,28.153
Lesotho,LSO,Population density (people per sq. km of land area),EN.POP.DNST,68.3465415019763,68.8870882740448,69.437812911726
Lesotho,LSO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1026.59006496875,1121.20278805447,1238.02106114176
"Lesotho,LSO,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,12.5170971846158,14.0614455011082,14.0247371149823"
"Liberia,LBR,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,261749100,335111200,408473300"
Liberia,LBR,Rural population (% of total population),SP.RUR.TOTL.ZS,49.746,49.303,48.849
Liberia,LBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,50.254,50.697,51.151
Liberia,LBR,Population density (people per sq. km of land area),EN.POP.DNST,47.6203073089701,48.8188122923588,50.0309073920266
Liberia,LBR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,469.73202160617,444.70614521469,434.707846785318
"Liberia,LBR,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,0.246515535686517,0.484500515971175,0.618232004984871"
"Libya,LBY,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,..,..,.."
Libya,LBY,Rural population (% of total population),SP.RUR.TOTL.ZS,20.46,20.183,19.898
Libya,LBY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.54,79.817,80.102
Libya,LBY,Population density (people per sq. km of land area),EN.POP.DNST,3.6896938972686,3.74002523386794,3.79563238119054
Libya,LBY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3717.36728878254,5048.69480593024,6116.77725005247
"Libya,LBY,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,7.03896103896104,..,.."
"Liechtenstein,LIE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,2600771260.40187,..,.."
Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,85.697,85.685,85.662
Liechtenstein,LIE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.303,14.315,14.338
Liechtenstein,LIE,Population density (people per sq. km of land area),EN.POP.DNST,235.3625,236.25,236.9375
Liechtenstein,LIE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Liechtenstein,LIE,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"Lithuania,LTU,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,11145177536.2354,12329773154.5026,13634227477.995"
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,32.634,32.484,32.321
Lithuania,LTU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.366,67.516,67.679
Lithuania,LTU,Population density (people per sq. km of land area),EN.POP.DNST,45.7876649942685,45.151861559541,44.7230757742448
Lithuania,LTU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,12451.2175141969,14076.871899658,16125.1801962993
"Lithuania,LTU,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.23264868344284,2.98946866539797,2.81919579242839"
"Low & middle income,LMY,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,9014384353609.01,10004730919265.6,10886917918870.8"
Low & middle income,LMY,Rural population (% of total population),SP.RUR.TOTL.ZS,50.7506187966184,50.2070907231479,49.6711797964702
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,49.2493812033816,49.7929092768521,50.3288202035298
Low & middle income,LMY,Population density (people per sq. km of land area),EN.POP.DNST,67.5312588881497,68.3854429792794,69.2323513928756
Low & middle income,LMY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3520.01860823008,3788.20030282756,3968.34092877433
"Low & middle income,LMY,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,8.25685659621384,7.91854784686919,7.71315733615126"
"Low income,LIC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,149888585212.117,158990293496.078,175552037724.438"
Low income,LIC,Rural population (% of total population),SP.RUR.TOTL.ZS,68.2983487298522,67.8710078353985,67.4277961100788
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.7016512701478,32.1289921646015,32.5722038899212
Low income,LIC,Population density (people per sq. km of land area),EN.POP.DNST,49.0879222378413,50.3575487295414,51.673738313444
Low income,LIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,622.449893732214,656.214811318912,700.894063400051
"Low income,LIC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.07786496225195,4.44969109829328,4.68757116586627"
"Lower middle income,LMC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1699268007904.24,1856161559800,1971684918278.98"
Lower middle income,LMC,Rural population (% of total population),SP.RUR.TOTL.ZS,60.427562398659,59.9646573245105,59.4927093087495
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.572437601341,40.0353426754895,40.5072906912504
Lower middle income,LMC,Population density (people per sq. km of land area),EN.POP.DNST,145.919808732337,147.982464940889,150.040169545174
Lower middle income,LMC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1779.65185756202,1876.84852409683,1881.03647122448
"Lower middle income,LMC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,5.46874292235657,5.3172191760393,5.37178558186847"
"Luxembourg,LUX,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,7080800073.01608,7198767821.65161,8344025873.2211"
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,9.54000000000001,9.273,9.01900000000001
Luxembourg,LUX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,90.46,90.727,90.981
Luxembourg,LUX,Population density (people per sq. km of land area),EN.POP.DNST,239.511934156379,245.405761316872,250.185185185185
Luxembourg,LUX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,54085.9062859402,56155.0045667468,60159.1752768919
"Luxembourg,LUX,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.01738296877557,2.95370341158072,2.98337118191031"
"Madagascar,MDG,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,2299809346.12738,2650067316.94324,3201571359.3213"
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,64.144,63.478,62.809
Madagascar,MDG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.856,36.522,37.191
Madagascar,MDG,Population density (people per sq. km of land area),EN.POP.DNST,42.788552767274,43.9507390855964,45.1398556204881
Madagascar,MDG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,393.874843640503,436.442425698554,442.980122816842
"Madagascar,MDG,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,8.37087507041535,7.0756360308815,6.38436038582579"
"Malawi,MWI,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,795734012.994339,904602049.235046,.."
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,83.494,83.286,83.063
Malawi,MWI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.506,16.714,16.937
Malawi,MWI,Population density (people per sq. km of land area),EN.POP.DNST,182.491397963513,187.423207467119,192.440761561307
Malawi,MWI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,238.221025737308,274.983458474342,311.706512233502
"Malawi,MWI,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,4.15755918428942,4.31544495258145,4.62032197696521"
"Malaysia,MYS,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,113523129956.85,121622174681.425,137325221184.109"
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,25.16,24.553,23.964
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.84,75.447,76.036
Malaysia,MYS,Population density (people per sq. km of land area),EN.POP.DNST,93.3946248668391,94.6736508902755,95.9628214883579
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7361.4556725925,7628.4878367154,8180.0634519285
"Malaysia,MYS,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,6.26013713413461,6.02091248805984,5.98545872369598"
"Maldives,MDV,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,488080587.439161,517381536.361864,688265138.914156"
Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,61.046,60.62,60.192
Maldives,MDV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,38.954,39.38,39.808
Maldives,MDV,Population density (people per sq. km of land area),EN.POP.DNST,1585.04333333333,1654.67333333333,1718.98666666667
Maldives,MDV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,7302.30242092588,7527.22270710303,8203.23166703515
"Maldives,MDV,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,10.8497584311844,10.7386264163851,10.5671939455279"
"Mali,MLI,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,2405728983.17426,2778407055.1419,3280124927.79609"
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,59.217,58.428,57.644
Mali,MLI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.783,41.572,42.356
Mali,MLI,Population density (people per sq. km of land area),EN.POP.DNST,14.7234684762209,15.1717306321147,15.635015858186
Mali,MLI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,626.626981590604,661.754461588447,737.849978521105
"Mali,MLI,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.76875716770942,3.92884962968265,.."
"Malta,MLT,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1362321540.95335,1534473149.59355,1754398828.94477"
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,5.52,5.45399999999999,5.38800000000001
Malta,MLT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.48,94.546,94.612
Malta,MLT,Population density (people per sq. km of land area),EN.POP.DNST,1422.9875,1462.496875,1514.46875
Malta,MLT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Malta,MLT,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.57998279129009,2.88031237018678,2.87687490587263"
"Mauritania,MRT,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1331448863.63636,1428044692.73743,1365266106.44258"
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,48.038,47.176,46.328
Mauritania,MRT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.962,52.824,53.672
Mauritania,MRT,Population density (people per sq. km of land area),EN.POP.DNST,4.03952071407781,4.15501503832347,4.27216357815077
Mauritania,MRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,870.900871658764,868.976290070684,973.934309293472
"Mauritania,MRT,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,2.95356281743294,2.15272505927326,1.15714816396614"
"Mauritius,MUS,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,2272191413.51475,2338362131.46798,2503241548.39926"
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,59.09,59.159,59.207
Mauritius,MUS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.91,40.841,40.793
Mauritius,MUS,Population density (people per sq. km of land area),EN.POP.DNST,622.400492610837,622.962068965517,623.30197044335
Mauritius,MUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,8707.75122344775,9693.10445632727,10394.5241499615
"Mauritius,MUS,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,10.5735663151255,10.2936479716104,9.55711083856597"
"Mexico,MEX,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,317936910218.012,356579978865.612,377682885633.668"
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,20.423,20.133,19.844
Mexico,MEX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.577,79.867,80.156
Mexico,MEX,Population density (people per sq. km of land area),EN.POP.DNST,63.4447264590139,64.1875171686515,64.9146264050001
Mexico,MEX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6864.12097382319,7251.38569633958,7447.22350127386
"Mexico,MEX,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,3.04907359929754,2.97773953398809,2.80036961260792"
"Middle East & North Africa,MEA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1161144366388.32,1268400852029.4,1494660541084.02"
Middle East & North Africa,MEA,Rural population (% of total population),SP.RUR.TOTL.ZS,35.2804524949152,34.9474204507294,34.6280142760058
Middle East & North Africa,MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.7195475050848,65.0525795492706,65.3719857239942
Middle East & North Africa,MEA,Population density (people per sq. km of land area),EN.POP.DNST,38.6331304159517,39.3154159055365,39.9977118197086
Middle East & North Africa,MEA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6186.8656844771,6239.36536905648,6654.75690303206
"Middle East & North Africa,MEA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,10.2064411916186,10.48525305924,10.4438387574198"
"Middle East & North Africa (excluding high income),MNA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,491062153004.366,507373899319.394,.."
Middle East & North Africa (excluding high income),MNA,Rural population (% of total population),SP.RUR.TOTL.ZS,39.0583153468484,38.7294748099768,38.4094524824717
Middle East & North Africa (excluding high income),MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.9416846531516,61.2705251900232,61.5905475175283
Middle East & North Africa (excluding high income),MNA,Population density (people per sq. km of land area),EN.POP.DNST,42.8506758252235,43.5763129202665,44.3111694561864
Middle East & North Africa (excluding high income),MNA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3331.21935280979,3154.77857877899,..
"Middle East & North Africa (excluding high income),MNA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,7.40015960812538,7.18391548718653,8.301702631632"
"Middle East & North Africa (IDA & IBRD countries),TMN,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,488363558992.833,504585665369.915,.."
Middle East & North Africa (IDA & IBRD countries),TMN,Rural population (% of total population),SP.RUR.TOTL.ZS,39.2335949003334,38.904551773348,38.5854570017155
Middle East & North Africa (IDA & IBRD countries),TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.7664050996666,61.095448226652,61.4145429982845
Middle East & North Africa (IDA & IBRD countries),TMN,Population density (people per sq. km of land area),EN.POP.DNST,42.374810791177,43.0907955401571,43.8129297485221
Middle East & North Africa (IDA & IBRD countries),TMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3348.36621502514,3171.13454495172,..
"Middle East & North Africa (IDA & IBRD countries),TMN,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,7.38088791527631,7.12151814466895,8.29064869499161"
"Middle income,MIC,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,8877354627519.99,9857588546332.45,10725370019794.5"
Middle income,MIC,Rural population (% of total population),SP.RUR.TOTL.ZS,48.6338066339474,48.0450537894092,47.4643139319125
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.3661933660526,51.9549462105909,52.5356860680875
Middle income,MIC,Population density (people per sq. km of land area),EN.POP.DNST,70.7362458259348,71.518236501498,72.2840185964306
Middle income,MIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,3870.24446497031,4172.10184636181,4375.82949186669
"Middle income,MIC,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,8.35100034592401,7.98455193155672,7.76401960910241"
"Moldova,MDA,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1795213814.63375,2115224228.33667,2595729984.5752"
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,57.489,57.443,57.371
Moldova,MDA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.511,42.557,42.629
Moldova,MDA,Population density (people per sq. km of land area),EN.POP.DNST,123.731285052426,123.635210924165,123.51980353224
Moldova,MDA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2688.38726022674,3278.93062053251,3868.69841090228
"Moldova,MDA,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,7.46126953277709,7.0793558531369,6.86098721838949"
"Monaco,MCO,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,1180641592.92035,821162947.937796,939683663.833806"
Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,0,0,0
Monaco,MCO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100
Monaco,MCO,Population density (people per sq. km of land area),EN.POP.DNST,19035,19196,..
Monaco,MCO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..
"Monaco,MCO,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,..,..,.."
"Mongolia,MNG,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,3790182969.42719,4382510166.05123,5058967141.87161"
Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,31.703,31.637,31.555
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.297,68.363,68.445
Mongolia,MNG,Population density (people per sq. km of land area),EN.POP.DNST,1.9673260125132,2.00428628440485,2.04060866654651
Mongolia,MNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,2476.26708432242,2131.53938680275,2575.66866932023
"Mongolia,MNG,""International tourism, expenditures (% of total imports)"",ST.INT.XPND.MP.ZS,9.56228126487515,9.47410191948952,9.69597228683613"
"Montenegro,MNE,""Industry (including construction), value added (current US$)"",NV.IND.TOTL.CD,684768805.309734,719972954.699121,877040840.415486"
Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,33.859,33.523,33.187
Montenegro,MNE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.141,66.477,66.813
Montenegro,MNE,Population density (people per sq. km of land area),EN.POP.DNST,46.2678810408922,46.2730855018587,46.2622304832714
